ts,vault_id,count,mean_s194,stddev_s194
1681084800000,1012,565,30.543362831858413,6.471183753206599
1681084800000,1004,556,19.838129496402885,2.8097102074532754
1681084800000,1011,550,26.265454545454585,6.67557378149158
1681084800000,1016,543,27.39779005524861,5.3075309142789155
1681084800000,1013,540,27.23148148148149,4.737656516339891
1681084800000,1019,542,27.944649446494463,5.110306262710345
1681084800000,1018,552,28.0072463768116,4.103906999175494
1681084800000,1015,538,26.314126394052053,4.020874915076476
1681084800000,1010,567,22.031746031746046,2.799996394315124
1681084800000,1009,525,27.1047619047619,3.079493271255238
1681084800000,1000,565,22.01592920353982,2.389715196081581
1681084800000,1007,536,25.83208955223884,4.553090366695184
1681084800000,1020,542,26.241697416974162,5.668497380067371
1681084800000,1017,572,28.4020979020979,5.41217371419655
1681084800000,1008,563,29.3676731793961,3.9414964668684287
1681084800000,1001,566,18.215547703180203,1.7708071157196115
1681084800000,1003,563,18.300177619893443,2.22900245080404
1681084800000,1005,554,21.1696750902527,2.7374737042066477
1681084800000,1014,535,26.7663551401869,6.150697167104679
1681084800000,1006,563,22.701598579040844,3.811358880337966
1681171200000,1010,564,22.214539007092217,2.7710251580488565
1681171200000,1013,558,26.944444444444425,4.633280161920598
1681171200000,1015,568,26.491197183098596,4.04558591643514
1681171200000,1003,529,18.22873345935727,2.2298437451277096
1681171200000,1007,542,25.802583025830252,4.557676464759135
1681171200000,1000,534,21.994382022471914,2.4073773208316216
1681171200000,1020,560,26.11071428571429,5.642151563479096
1681171200000,1006,556,22.881294964028775,3.654976976456218
1681171200000,1012,571,30.113835376532386,5.959453745796687
1681171200000,1004,579,19.747841105354034,2.7030627257383957
1681171200000,1008,547,29.259597806215712,3.92585519754398
1681171200000,1011,544,26.382352941176496,6.607723393861817
1681171200000,1014,555,26.472072072072066,5.853863717922482
1681171200000,1018,593,28.008431703204042,4.175005632275692
1681171200000,1002,560,22.469642857142848,2.6282774678959258
1681171200000,1005,543,21.298342541436483,2.7341183500027153
1681171200000,1019,536,27.79291044776118,5.092419335741194
1681171200000,1017,556,28.345323741007206,5.2767888545708965
1681171200000,1009,537,27.063314711359407,3.0327341303884072
1681171200000,1001,519,18.18882466281312,1.7887978227470822
1681171200000,1016,562,27.48932384341635,5.385402456019288
1681257600000,1009,541,26.990757855822554,2.801108837743947
1681257600000,1006,553,22.793851717902353,3.6046716608202205
1681257600000,1008,550,28.899999999999995,4.109498526837123
1681257600000,1019,554,27.74729241877255,5.328388086437518
1681257600000,1018,559,27.844364937388203,4.166658010647519
1681257600000,1016,570,27.36842105263156,5.406276307504873
1681257600000,1015,561,26.00178253119429,3.9299668795107463
1681257600000,1013,524,26.679389312977097,4.758837487704206
1681257600000,1020,556,25.9046762589928,5.404360575344344
1681257600000,1017,554,27.927797833935045,5.443630568597877
1681257600000,1000,544,22.060661764705902,2.4641062921651433
1681257600000,1007,571,25.65674255691768,4.453408223938763
1681257600000,1005,572,21.32692307692308,2.750534221192927
1681257600000,1012,554,30.68411552346572,6.464497594086791
1681257600000,1011,555,26.245045045045046,6.862585459920932
1681257600000,1014,583,26.05660377358489,5.5815005057779485
1681257600000,1002,553,22.56600361663652,2.5522939624975396
1681257600000,1001,587,18.264054514480417,1.8667521896699186
1681257600000,1010,565,22.08672566371681,2.8123179034755292
1681257600000,1004,542,19.730627306273057,2.7511286834218645
1681257600000,1003,561,18.33689839572193,2.285562685958065
1681344000000,1010,543,22.11233885819522,2.7884008992611093
1681344000000,1014,579,26.778929188255603,5.964094256856241
1681344000000,1007,577,25.681109185441947,4.4844105138201416
1681344000000,1002,544,22.529411764705905,2.539387482795863
1681344000000,1020,568,26.188380281690137,5.596490981397739
1681344000000,1016,578,27.75259515570933,5.372053802565097
1681430400000,1003,538,18.34200743494423,2.278173756487659
1681430400000,1007,554,25.6119133574007,4.563310196456062
1681430400000,1018,544,28.012867647058847,4.086295184643614
1681430400000,1014,556,26.9406474820144,6.022935348369786
1681430400000,1017,532,28.674812030075177,5.670942634173003
1681430400000,1015,544,26.446691176470587,4.090246685099568
1681430400000,1013,543,27.35359116022099,4.84484556953978
1681430400000,1008,571,29.13660245183888,3.9818326488480897
1681430400000,1020,571,26.136602451838876,5.502367115615923
1681430400000,1009,533,27.153846153846185,2.9030009801191214
1681430400000,1004,552,19.80978260869564,2.7334810491276853
1681430400000,1002,558,22.519713261648757,2.5708220377827558
1681430400000,1010,557,22.07001795332136,2.7946085361246373
1681430400000,1012,538,31.06691449814127,6.36733854490053
1681430400000,1005,531,21.224105461393577,2.7787371402342624
1681430400000,1011,575,26.732173913043457,7.242291923431164
1681430400000,1000,540,22.105555555555544,2.500086578587409
1681430400000,1019,541,28.451016635859492,5.536403422207096
1681430400000,1016,561,27.540106951871675,5.246997031224976
1681430400000,1001,586,18.179180887371974,1.8230180699771317
1681430400000,1006,566,22.86395759717314,3.778496384697525
1681516800000,1012,519,30.50481695568402,6.40790684923227
1681516800000,1005,549,21.112932604735896,2.6810357850066238
1681516800000,1017,510,27.888235294117628,5.465129575818012
1681516800000,1011,542,25.708487084870846,6.413931947747182
1681516800000,1002,537,22.506517690875235,2.70923902547704
1681516800000,1003,535,18.30093457943927,2.3822649707459553
1681516800000,1018,567,27.61199294532627,4.180266287351281
1681516800000,1007,565,25.688495575221236,4.661441202054451
1681516800000,1015,544,25.994485294117666,4.016765843028536
1681516800000,1013,562,26.960854092526688,5.4040222014456605
1681516800000,1008,565,29.092035398230074,3.990506055665751
1681516800000,1001,539,18.244897959183643,1.8562030384770922
1681516800000,1019,525,28.04190476190474,5.651298252390975
1681516800000,1020,538,25.56133828996282,4.992447897399814
1681516800000,1009,574,27.142857142857157,2.9315297825739686
1681516800000,1004,547,19.75319926873857,2.807525829693303
1681516800000,1014,522,26.423371647509555,6.061336338391268
1681516800000,1006,525,22.933333333333334,3.8736402851225344
1681516800000,1000,567,22.019400352733683,2.4163703309268687
1681516800000,1010,561,21.855614973262046,2.711518029244553
1681516800000,1016,552,27.164855072463748,5.442989161613373
1681603200000,1010,568,21.89084507042255,2.7968338089960234
1681603200000,1016,558,27.137992831541233,5.324374787678012
1681603200000,1007,535,25.75514018691588,4.639216356014648
1681603200000,1014,542,26.136531365313648,5.704668885751118
1681603200000,1002,569,22.434094903339187,2.6463429984840183
1681603200000,1020,538,25.93122676579928,5.414728412476823
1681689600000,1006,548,22.569343065693428,3.7187122467636167
1681689600000,1001,529,18.06616257088845,1.8209036166410375
1681689600000,1004,546,19.620879120879117,2.7275428260487926
1681689600000,1017,540,28.818518518518495,5.704572071029612
1681689600000,1008,562,29.220640569395,4.029003709378683
1681689600000,1002,573,22.488656195462486,2.6008256708309636
1681689600000,1010,560,21.93571428571427,2.8188243131776067
1681689600000,1005,561,21.053475935828885,2.7276349390232926
1681689600000,1015,553,26.613019891500894,4.0138316691263825
1681689600000,1018,573,28.13612565445025,4.296563555887165
1681689600000,1019,545,27.998165137614684,5.354526357152809
1681689600000,1000,562,21.930604982206408,2.47421411001981
1681689600000,1003,530,18.290566037735832,2.4181312717132575
1681689600000,1013,563,27.644760213143893,5.659519747904367
1681689600000,1009,557,26.86175942549371,2.7446335721944615
1681689600000,1007,543,25.412523020257833,4.651626474952223
1681689600000,1014,564,26.64361702127661,5.6880678169939385
1681689600000,1020,528,25.98484848484848,5.5409256701838565
1681689600000,1011,546,25.747252747252745,6.433730049280184
1681689600000,1012,561,31.122994652406444,6.148245012223286
1681689600000,1016,559,27.300536672629722,5.212940515237921
1681776000000,1016,565,27.215929203539826,5.326512144563703
1681776000000,1010,535,21.826168224299064,2.717964113625941
1681776000000,1002,547,22.559414990859228,2.5943087234127695
1681776000000,1004,562,19.75800711743774,2.7746911208904925
1681776000000,1015,563,25.923623445825953,3.924490992715467
1681776000000,1003,557,18.41472172351885,2.409214655267716
1681776000000,1020,550,25.912727272727274,5.341832522439998
1681776000000,1001,513,18.191033138401558,1.7926056630929257
1681776000000,1008,563,29.2113676731794,4.063518637010338
1681776000000,1013,533,27.292682926829272,5.7801744164526685
1681776000000,1018,563,27.86678507992894,4.239495891143493
1681776000000,1017,544,28.137867647058812,5.518537306953094
1681776000000,1007,525,25.96761904761905,4.6443040555008706
1681776000000,1014,556,26.206834532374078,5.654817611029785
1681776000000,1009,523,26.678776290630974,2.8960385205817794
1681776000000,1006,552,23.063405797101446,3.9572994873384313
1681776000000,1005,542,21.169741697416978,2.799651339474328
1681776000000,1019,526,27.885931558935354,5.296028322024709
1681776000000,1012,558,30.537634408602162,6.275927860963127
1681776000000,1011,554,25.91155234657038,6.6730228075860865
1681776000000,1000,542,21.998154981549806,2.486562093398872
1681862400000,1010,552,21.980072463768124,2.776221562724847
1681862400000,1009,542,26.920664206642073,2.78416055932866
1681862400000,1015,588,26.25340136054422,4.05650952190759
1681862400000,1003,555,18.482882882882876,2.3809515539261414
1681862400000,1019,556,27.77877697841728,5.118732523356467
1681862400000,1002,550,22.645454545454538,2.5896893908184
1681862400000,1014,561,26.47593582887701,6.087740187941231
1681862400000,1001,550,18.22909090909091,1.7880062598221258
1681862400000,1012,561,30.54367201426026,6.378140687934881
1681862400000,1013,548,27.1058394160584,5.640973977168688
1681862400000,1018,559,27.740608228980296,4.198776958211367
1681862400000,1008,567,29.130511463844815,4.046187000528141
1681862400000,1017,554,28.079422382671495,5.230752267696117
1681862400000,1011,562,25.861209964412808,6.362374692212595
1681862400000,1016,565,27.392920353982277,5.551303546586181
1681862400000,1000,537,22.068901303538187,2.4128274473351725
1681862400000,1020,564,25.682624113475175,5.224309504429039
1681862400000,1005,547,21.199268738574037,2.848198359755123
1681862400000,1007,551,25.927404718693268,4.528514945973454
1681862400000,1004,561,19.827094474153306,2.869864408193502
1681862400000,1006,561,23.085561497326236,4.1057218453833135
1681948800000,1001,529,18.26843100189036,1.7363552462437744
1681948800000,1007,535,25.897196261682236,4.723307773064033
1681948800000,1013,545,27.11376146788993,5.477384450715417
1681948800000,1005,570,21.303508771929824,2.8570183009527894
1681948800000,1020,564,25.578014184397173,5.009682875681467
1681948800000,1008,560,29.183928571428588,4.155315443496485
1681948800000,1012,570,30.58596491228071,6.374692896465678
1681948800000,1006,561,22.705882352941163,3.6680255948815153
1681948800000,1014,563,26.357015985790394,5.82442393816657
1681948800000,1002,544,22.751838235294098,2.6165284810955822
1681948800000,1017,533,28.283302063789865,5.433158670242346
1681948800000,1010,565,22.063716814159292,2.7255379437432445
1681948800000,1004,573,19.844677137870868,2.667197877868024
1681948800000,1009,542,26.83948339483394,2.8300718968779317
1681948800000,1019,571,28.145359019264447,5.4824977022420684
1681948800000,1011,530,25.894339622641514,6.607277167400967
1681948800000,1003,564,18.551418439716322,2.3666979286969534
1681948800000,1016,546,27.37912087912088,5.259595334143058
1681948800000,1018,541,27.98521256931609,4.248721311030496
1681948800000,1015,546,26.289377289377306,4.074147265599905
1681948800000,1000,560,22.00714285714285,2.2925450577489968
1682035200000,1009,555,26.9081081081081,2.865931314382964
1682035200000,1011,573,25.738219895287965,6.49296727994333
1682035200000,1017,521,28.47024952015353,5.586003950045836
1682035200000,1016,548,27.33029197080293,5.592371592114245
1682035200000,1006,587,23.091993185689947,3.8903557063767042
1682035200000,1005,542,21.3892988929889,2.9950229613416424
1682035200000,1000,549,22.253187613843355,2.379891015137856
1682035200000,1007,535,25.93084112149534,4.7814484511693465
1682035200000,1012,527,30.83491461100569,6.606920782523061
1682035200000,1010,554,21.893501805054154,2.685005112281997
1682035200000,1014,546,26.747252747252734,6.439716342137616
1682035200000,1019,553,27.681735985533454,5.092973550843396
1682035200000,1001,548,18.34306569343065,1.8497016161539745
1682035200000,1015,573,26.212914485165797,4.065466116286597
1682035200000,1002,543,22.736648250460394,2.5941108082094484
1682035200000,1013,526,27.344106463878312,5.675799373956565
1682035200000,1004,548,19.92883211678835,2.8109944932769864
1682035200000,1020,539,26.153988868274578,5.492850866288021
1682035200000,1003,560,18.414285714285736,2.301079203247177
1682035200000,1008,523,29.300191204588916,3.9985318140977175
1682035200000,1018,562,27.900355871886113,4.2051703869934185
1682121600000,1009,538,26.79553903345724,2.8394367257134214
1682121600000,1017,553,28.153707052441227,5.3723552476339345
1682121600000,1002,574,22.6411149825784,2.625578864591672
1682121600000,1000,542,22.07749077490775,2.452033517037705
1682121600000,1018,531,28.07909604519774,4.227644414391008
1682121600000,1011,550,25.73454545454548,6.10730453936479
1682121600000,1016,553,27.627486437613005,5.528788655451162
1682121600000,1008,551,29.28312159709622,3.9954139689610484
1682121600000,1015,550,25.987272727272714,3.989720605300866
1682121600000,1003,555,18.383783783783798,2.2614546187967948
1682121600000,1019,568,28.047535211267608,5.149222394556216
1682121600000,1020,520,25.786538461538456,5.2982902992245515
1682121600000,1014,526,26.288973384030403,5.617333047194172
1682121600000,1005,561,21.488413547237066,3.01252584104419
1682121600000,1012,548,30.660583941605832,6.29135221063637
1682121600000,1007,544,26.12867647058824,4.754951407315099
1682121600000,1013,554,27.22924187725631,5.77797249484233
1682121600000,1004,561,19.809269162210324,2.7885581913151642
1682121600000,1006,564,23.129432624113484,4.094694270579907
1682121600000,1010,529,22.054820415879014,2.7508298362065613
1682121600000,1001,551,18.31034482758622,1.8170560778271696
1682208000000,1017,570,28.33333333333331,5.420566619106658
1682208000000,1015,553,26.240506329113916,4.05956837549761
1682208000000,1007,571,25.9737302977233,4.743343619436121
1682208000000,1000,548,22.140510948905103,2.397508097309028
1682208000000,1010,585,22.230769230769237,3.1908060759187693
1682208000000,1011,539,25.810760667903523,6.405837484769291
1682208000000,1001,556,18.21942446043167,1.8104950374883595
1682208000000,1016,580,27.529310344827582,5.44599831286487
1682208000000,1013,560,27.3375,5.7055370432326065
1682208000000,1019,550,28.314545454545435,5.754950927290845
1682208000000,1003,548,18.56934306569343,2.2666668759872315
1682208000000,1006,539,23.20593692022262,4.00560504177089
1682208000000,1020,554,26.00000000000002,5.338115697916256
1682208000000,1018,565,27.68141592920357,4.094334190033208
1682208000000,1012,556,30.86330935251801,6.5200469117296755
1682208000000,1009,534,26.610486891385776,2.784633953331968
1682208000000,1005,556,21.393884892086287,3.0611601194345215
1682208000000,1002,530,22.516981132075454,2.4985240141272893
1682208000000,1014,543,26.495395948434645,6.084239286343786
1682208000000,1008,557,29.56912028725312,4.024338917277776
1682208000000,1004,540,19.788888888888895,2.776769967661815
