ts,vault id,count,mean_s194,stddev_s194
1681084800000,1005,554,21.169675090252706,2.7350019441502966
1681084800000,1014,535,26.766355140186917,6.144946163353341
1681084800000,1006,563,22.70159857904085,3.807972510162168
1681171200000,1010,564,22.2145390070922,2.76856748558479
1681171200000,1013,558,26.944444444444443,4.629126615445299
1681171200000,1015,568,26.491197183098592,4.042023092391813
1681171200000,1003,529,18.22873345935728,2.227735145369915
1681171200000,1007,542,25.80258302583026,4.553470025039908
1681171200000,1000,534,21.99438202247191,2.4051221659377373
1681171200000,1020,560,26.110714285714284,5.637111677199995
1681171200000,1006,556,22.881294964028775,3.651688647426634
1681171200000,1012,571,30.1138353765324,5.954233023160072
1681171200000,1004,579,19.74784110535406,2.7007274659281766
1681171200000,1008,547,29.259597806215723,3.922265022858358
1681171200000,1011,544,26.38235294117647,6.601647325088204
1681171200000,1014,555,26.472072072072073,5.848587589119136
1681171200000,1018,593,28.008431703204046,4.1714839061050855
1681171200000,1002,560,22.46964285714286,2.6259297430255186
1681171200000,1005,543,21.298342541436465,2.73159958544226
1681171200000,1019,536,27.792910447761194,5.087666726833006
1681171200000,1017,556,28.345323741007196,5.272041405247584
1681171200000,1009,537,27.063314711359403,3.029909039760917
1681171200000,1001,519,18.1888246628131,1.787073679866707
1681171200000,1016,562,27.48932384341637,5.380609039443308
1681257600000,1009,541,26.99075785582255,2.7985188151487232
1681257600000,1002,553,22.56600361663653,2.549985238404519
1681257600000,1001,587,18.26405451448041,1.8651614333608253
1681257600000,1010,565,22.086725663716813,2.8098280243654763
1681257600000,1016,570,27.36842105263158,5.401531878063133
1681257600000,1015,561,26.001782531194294,3.926462672947217
1681257600000,1013,524,26.6793893129771,4.754294443720925
1681257600000,1020,556,25.904676258992804,5.399498351620141
1681257600000,1017,554,27.927797833935017,5.438715325547201
1681257600000,1000,544,22.060661764705884,2.461840446819576
1681257600000,1007,571,25.65674255691769,4.449506858122944
1681257600000,1005,572,21.326923076923077,2.748128856306799
1681257600000,1012,554,30.684115523465703,6.458660574752888
1681257600000,1011,555,26.245045045045046,6.856400163071664
1681257600000,1014,583,26.056603773584907,5.576711572673309
1681257600000,1006,553,22.79385171790235,3.6014109892702226
1681257600000,1008,550,28.9,4.105760919400064
1681257600000,1019,554,27.747292418772563,5.323576899825356
1681257600000,1018,559,27.844364937388193,4.162929456871109
1681257600000,1004,542,19.730627306273064,2.748589570113547
1681257600000,1003,561,18.336898395721924,2.283524733982632
1681344000000,1010,543,22.112338858195212,2.785832127735419
1681344000000,1014,579,26.778929188255614,5.9589416906616774
1681344000000,1007,577,25.68110918544194,4.480522857680774
1681344000000,1002,544,22.529411764705884,2.537052413352327
1681344000000,1020,568,26.18838028169014,5.591562322598097
1681344000000,1016,578,27.752595155709344,5.367404685465249
1681430400000,1003,538,18.34200743494424,2.2760555098590016
1681430400000,1009,533,27.153846153846153,2.9002764361306865
1681430400000,1004,552,19.809782608695652,2.73100394753224
1681430400000,1002,558,22.519713261648747,2.5685174007997578
1681430400000,1007,554,25.611913357400724,4.559189825235297
1681430400000,1018,544,28.012867647058822,4.082537671035498
1681430400000,1014,556,26.940647482014388,6.017516602020072
1681430400000,1017,532,28.674812030075188,5.665610293892553
1681430400000,1015,544,26.446691176470587,4.086485537927056
1681430400000,1013,543,27.353591160220994,4.840382329928602
1681430400000,1008,571,29.13660245183888,3.978344402318844
1681430400000,1020,571,26.13660245183888,5.497546819363818
1681430400000,1010,557,22.070017953321365,2.792098783902038
1681430400000,1012,538,31.066914498141266,6.361418191649258
1681430400000,1005,531,21.2241054613936,2.776119393878107
1681430400000,1011,575,26.73217391304348,7.235991537790212
1681430400000,1000,540,22.105555555555554,2.497770610903133
1681430400000,1019,541,28.45101663585952,5.53128423163279
1681430400000,1016,561,27.540106951871657,5.24231847743576
1681430400000,1001,586,18.179180887372013,1.821461929642342
1681430400000,1006,566,22.863957597173144,3.775157014725949
1681516800000,1017,510,27.888235294117646,5.459768976611567
1681516800000,1010,561,21.855614973262032,2.709100268595028
1681516800000,1019,525,28.04190476190476,5.645913498188314
1681516800000,1018,567,27.61199294532628,4.176578358722182
1681516800000,1013,562,26.96085409252669,5.39921221188425
1681516800000,1008,565,29.092035398230088,3.986973070417425
1681516800000,1001,539,18.244897959183675,1.8544803438707163
1681516800000,1002,537,22.50651769087523,2.7067152810769706
1681516800000,1015,544,25.99448529411765,4.013072264460686
1681516800000,1007,565,25.68849557522124,4.657314205935892
1681516800000,1003,535,18.300934579439254,2.3800375135307306
1681516800000,1009,574,27.142857142857142,2.9289750720385603
1681516800000,1012,519,30.504816955684007,6.401730552038815
1681516800000,1005,549,21.112932604735885,2.6785929272920628
1681516800000,1006,525,22.933333333333334,3.869949345470547
1681516800000,1011,542,25.70848708487085,6.408012304632974
1681516800000,1020,538,25.561338289962826,4.987805917876857
1681516800000,1016,552,27.16485507246377,5.438056682882437
1681516800000,1004,547,19.753199268738573,2.8049583615479547
1681516800000,1000,567,22.019400352733687,2.414238552540182
1681516800000,1014,522,26.42337164750958,6.055527677413124
1681603200000,1010,568,21.890845070422536,2.794370722821179
1681603200000,1016,558,27.13799283154122,5.319601703090041
1681603200000,1007,535,25.755140186915888,4.634878611862744
1681603200000,1014,542,26.136531365313655,5.699403846433035
1681603200000,1002,569,22.43409490333919,2.6440165426510474
1681603200000,1020,538,25.931226765799256,5.409693796406793
1681689600000,1006,548,22.56934306569343,3.7153177118281704
1681689600000,1001,529,18.06616257088847,1.8191817215829815
1681689600000,1004,546,19.62087912087912,2.7250439315012343
1681689600000,1017,540,28.81851851851852,5.699287612210322
1681689600000,1008,562,29.22064056939502,4.0254175905467
1681689600000,1002,573,22.48865619546248,2.598555198402713
1681689600000,1010,560,21.935714285714287,2.816306381176057
1681689600000,1005,561,21.053475935828878,2.7252028075195573
1681689600000,1015,553,26.613019891500905,4.010200884422106
1681689600000,1018,573,28.13612565445026,4.292812735830552
1681689600000,1019,545,27.998165137614677,5.349611692182279
1681689600000,1000,562,21.930604982206404,2.472011871835329
1681689600000,1003,530,18.29056603773585,2.4158489387160795
1681689600000,1013,563,27.644760213143872,5.654491297557558
1681689600000,1009,557,26.861759425493716,2.742168700954365
1681689600000,1007,543,25.412523020257826,4.647341235465971
1681689600000,1014,564,26.643617021276597,5.683022966496294
1681689600000,1020,528,25.984848484848484,5.535676094708581
1681689600000,1011,546,25.747252747252748,6.427835654960464
1681689600000,1012,561,31.122994652406415,6.142762848839581
1681689600000,1016,559,27.300536672629697,5.208275690576355
1681776000000,1016,565,27.215929203539822,5.321796329434175
1681776000000,1002,547,22.55941499085923,2.5919362412307323
1681776000000,1004,562,19.75800711743772,2.772221435380318
1681776000000,1015,563,25.923623445825932,3.9210041053164693
1681776000000,1003,557,18.414721723518852,2.4070510134704417
1681776000000,1020,550,25.912727272727274,5.336974101678168
1681776000000,1001,513,18.191033138401558,1.790857631801439
1681776000000,1008,563,29.211367673179396,4.059908224358777
1681776000000,1013,533,27.29268292682927,5.774749568315751
1681776000000,1018,563,27.866785079928952,4.2357291237261565
1681776000000,1010,535,21.826168224299064,2.715422772150536
1681776000000,1017,544,28.137867647058822,5.513462788816044
1681776000000,1007,525,25.96761904761905,4.639878800512638
1681776000000,1014,556,26.2068345323741,5.649730054794218
1681776000000,1009,523,26.678776290630974,2.893268516580575
1681776000000,1006,552,23.06340579710145,3.9537133520415053
1681776000000,1005,542,21.169741697416974,2.7970674429021685
1681776000000,1019,526,27.88593155893536,5.290991679590011
1681776000000,1012,558,30.537634408602152,6.270301747899541
1681776000000,1011,554,25.911552346570396,6.666997503596646
1681776000000,1000,542,21.998154981549817,2.4842671578906295
1681862400000,1010,552,21.980072463768117,2.773705729346543
1681862400000,1007,551,25.927404718693285,4.524403719573546
1681862400000,1004,561,19.8270944741533,2.867305455916294
1681862400000,1006,561,23.085561497326204,4.1020609245970165
1681862400000,1009,542,26.920664206642066,2.7815909597416835
1681862400000,1015,588,26.253401360544217,4.053058641213306
1681862400000,1003,555,18.482882882882883,2.3788055854379095
1681862400000,1019,556,27.778776978417266,5.114127274989723
1681862400000,1002,550,22.645454545454545,2.587334056642313
1681862400000,1014,561,26.475935828877006,6.082311974478438
1681862400000,1001,550,18.22909090909091,1.7863800600679132
1681862400000,1012,561,30.54367201426025,6.372453535053686
1681862400000,1013,548,27.105839416058394,5.6358247529306364
1681862400000,1018,559,27.74060822898032,4.19501966264167
1681862400000,1008,567,29.130511463844798,4.042617359779858
1681862400000,1017,554,28.07942238267148,5.226029239854727
1681862400000,1011,562,25.86120996441281,6.356711696259858
1681862400000,1016,565,27.3929203539823,5.546388712912077
1681862400000,1000,537,22.068901303538176,2.4105798199751054
1681862400000,1020,564,25.68262411347518,5.219675969588876
1681862400000,1005,547,21.19926873857404,2.8455936967871094
1681948800000,1001,529,18.26843100189036,1.734713302381264
1681948800000,1007,535,25.897196261682243,4.718891402044033
1681948800000,1013,545,27.11376146788991,5.472357020146477
1681948800000,1005,570,21.303508771929824,2.8545110443917836
1681948800000,1020,564,25.578014184397162,5.005239697090525
1681948800000,1008,560,29.18392857142857,4.151603682645436
1681948800000,1012,570,30.5859649122807,6.369098605878265
1681948800000,1006,561,22.705882352941178,3.6647549517033715
1681948800000,1014,563,26.357015985790408,5.8192489714067674
1681948800000,1002,544,22.751838235294116,2.6141224773857563
1681948800000,1017,533,28.28330206378987,5.428059505655546
1681948800000,1010,565,22.063716814159292,2.723124895068542
1681948800000,1004,573,19.844677137870857,2.6648694637377135
1681948800000,1009,542,26.839483394833948,2.82745992410467
1681948800000,1019,571,28.145359019264447,5.477694812400128
1681948800000,1011,530,25.89433962264151,6.601040944050697
1681948800000,1003,564,18.55141843971631,2.364598861384922
1681948800000,1016,546,27.37912087912088,5.254776647529825
1681948800000,1018,541,27.985212569316083,4.244792765288854
1681948800000,1015,546,26.28937728937729,4.070414651654959
1681948800000,1000,560,22.007142857142856,2.2904972279006337
1682035200000,1009,555,26.90810810810811,2.86334823020387
1682035200000,1017,521,28.47024952015355,5.580640526869556
1682035200000,1016,548,27.330291970802918,5.587266733367007
1682035200000,1006,587,23.091993185689947,3.887040532611958
1682035200000,1005,542,21.38929889298893,2.9922587494363078
1682035200000,1000,549,22.25318761384335,2.3777225490701293
1682035200000,1007,535,25.930841121495327,4.77697771765209
1682035200000,1012,527,30.834914611005694,6.600649380272031
1682035200000,1010,554,21.89350180505415,2.682580727939079
1682035200000,1014,546,26.747252747252748,6.433816463352388
1682035200000,1019,553,27.681735985533454,5.08836660865151
1682035200000,1001,548,18.343065693430656,1.8480131615655333
1682035200000,1011,573,25.73821989528796,6.487299040294657
1682035200000,1015,573,26.212914485165793,4.061917039995736
1682035200000,1002,543,22.736648250460405,2.5917210234477155
1682035200000,1013,526,27.344106463878326,5.67040156068227
1682035200000,1004,548,19.92883211678832,2.8084285461486322
1682035200000,1020,539,26.15398886827458,5.487753091764025
1682035200000,1003,560,18.414285714285715,2.2990237502213016
1682035200000,1008,523,29.30019120458891,3.9947072969011175
1682035200000,1018,562,27.90035587188612,4.201427466459166
1682121600000,1009,538,26.79553903345725,2.836796616610971
1682121600000,1017,553,28.15370705244123,5.367495585628411
1682121600000,1002,574,22.641114982578397,2.623290778000548
1682121600000,1000,542,22.077490774907748,2.44977044916559
1682121600000,1018,531,28.07909604519774,4.223661705627161
1682121600000,1011,550,25.734545454545454,6.101749918352581
1682121600000,1016,553,27.62748643761302,5.523787488751094
1682121600000,1008,551,29.283121597096187,3.991786719943734
1682121600000,1015,550,25.987272727272728,3.986091936423416
1682121600000,1003,555,18.383783783783784,2.25941635374202
1682121600000,1019,568,28.047535211267604,5.144687631550151
1682121600000,1020,520,25.786538461538463,5.293193337679917
1682121600000,1014,526,26.288973384030417,5.611990836715875
1682121600000,1005,561,21.488413547237077,3.009839682827427
1682121600000,1012,548,30.66058394160584,6.28560930463746
1682121600000,1007,544,26.128676470588236,4.750579037280231
1682121600000,1013,554,27.229241877256317,5.772755362857626
1682121600000,1004,561,19.809269162210338,2.786071736793697
1682121600000,1006,564,23.129432624113477,4.091062611975747
1682121600000,1010,529,22.054820415879018,2.74822857809644
1682121600000,1001,551,18.310344827586206,1.8154064578068296
1682208000000,1017,570,28.333333333333332,5.415809648801078
1682208000000,1018,565,27.68141592920354,4.0907092807877845
1682208000000,1012,556,30.863309352517987,6.514180921417738
1682208000000,1009,534,26.61048689138577,2.782025396362846
1682208000000,1015,553,26.240506329113924,4.055896218820725
1682208000000,1007,571,25.973730297723293,4.739188258481318
1682208000000,1000,548,22.14051094890511,2.395319591058943
1682208000000,1010,585,22.23076923076923,3.188077724777779
1682208000000,1011,539,25.810760667903526,6.39989239069525
1682208000000,1001,556,18.219424460431654,1.80886616173126
1682208000000,1016,580,27.529310344827586,5.441301461354753
1682208000000,1013,560,27.3375,5.7004405374873155
1682208000000,1019,550,28.314545454545456,5.749716773477328
1682208000000,1003,548,18.56934306569343,2.2645978049252635
1682208000000,1006,539,23.205936920222634,4.001887542091361
1682208000000,1020,554,26.0,5.333295727905932
1682208000000,1005,556,21.39388489208633,3.0584060386975356
1682208000000,1002,530,22.516981132075472,2.4961658031118623
1682208000000,1014,543,26.495395948434624,6.078634274296034
1682208000000,1008,557,29.569120287253142,4.020724781912632
1682208000000,1004,540,19.788888888888888,2.7741976929386687
