ts,vault id,count,mean_s194,stddev_s194
1680652800000,1015,1664,26.467548076923077,4.172385725447654
1680652800000,1007,1659,26.477396021699818,4.8568354018893
1680652800000,1008,1641,30.389396709323584,3.9931519307068166
1680652800000,1010,1641,22.02315661182206,2.7421285105337456
1680652800000,1019,1663,28.167769092002406,5.596053094505015
1680652800000,1005,1666,21.24969987995198,2.8084212294249515
1680652800000,1002,1699,22.548557975279575,2.5503457932445928
1680652800000,1003,1662,18.32851985559567,2.317025895519562
1680652800000,1020,1667,26.364127174565088,5.408783032831332
1680652800000,1013,1630,26.86564417177914,4.612571250625599
1680652800000,1000,1666,22.096038415366145,2.4326009395413246
1680652800000,1001,1623,18.25385089340727,1.7843389058183783
1680912000000,1004,1636,19.685819070904646,2.7478054148850295
1680912000000,1012,1687,30.544161232957915,6.409021316181215
1680912000000,1007,1618,25.705191594561185,4.51603217381536
1680912000000,1016,1658,27.272014475271412,5.214941040441297
1680912000000,1013,1629,26.958256599140576,4.585934232652426
1680912000000,1009,1636,27.24327628361858,3.0795460600374955
1680912000000,1020,1594,26.152446675031367,5.645861869294754
1680912000000,1019,1642,27.888550548112057,5.208012001473657
1680912000000,1011,1647,26.357619914996963,6.8294498658818075
1680912000000,1017,1664,28.43329326923077,5.53879432004497
1680912000000,1008,1664,29.424278846153847,3.9417680725315924
1680912000000,1010,1649,21.968465736810188,2.769753490038718
1680912000000,1018,1622,28.04438964241677,4.1310830382472155
1680912000000,1015,1637,26.375687232742823,4.00137059229692
1680912000000,1006,1668,22.754796163069546,3.729035051656664
1680912000000,1003,1683,18.24420677361854,2.231763224923927
1680912000000,1005,1670,21.144910179640718,2.6845010616530147
1680912000000,1014,1653,26.5989110707804,5.9765157488308995
1680912000000,1001,1664,18.161057692307693,1.8069105689999945
1680912000000,1002,1695,22.6141592920354,2.558767699463488
1680912000000,1000,1663,22.017438364401684,2.381338336200171
1681171200000,1010,1672,22.138157894736842,2.7887210379851264
1681171200000,1013,1082,26.816081330868762,4.692031253869206
1681171200000,1015,1129,26.24800708591674,3.9925260130048277
1681171200000,1003,1090,18.28440366972477,2.2572685577125875
1681171200000,1007,1690,25.711834319526627,4.494089696190099
1681171200000,1000,1078,22.0278293135436,2.434135170142522
1681171200000,1020,1684,26.068883610451305,5.5455364720805544
1681171200000,1006,1109,22.837691614066728,3.6269684796187325
1681171200000,1012,1125,30.394666666666666,6.214303786873927
1681171200000,1004,1121,19.739518287243534,2.72398723536064
1681171200000,1008,1097,29.079307201458523,4.019335704043472
1681171200000,1011,1099,26.313011828935394,6.731853843482849
1681171200000,1014,1717,26.434478741991846,5.803413072973408
1681171200000,1018,1152,27.928819444444443,4.168141738320937
1681171200000,1002,1657,22.52142426071213,2.5720151990051607
1681171200000,1005,1115,21.313004484304933,2.740128869179475
1681171200000,1019,1090,27.769724770642203,5.208954967251511
1681171200000,1017,1110,28.136936936936937,5.3599436585704945
1681171200000,1009,1078,27.026901669758814,2.9163062532719053
1681171200000,1001,1106,18.22875226039783,1.8293186110074013
1681171200000,1016,1710,27.538011695906434,5.385546459416143
1681430400000,1016,1671,27.281867145421902,5.336562489727464
1681430400000,1017,1042,28.28982725527831,5.579685542851618
1681430400000,1008,1136,29.114436619718308,3.9827006239570015
1681430400000,1002,1664,22.486177884615383,2.639802823910586
1681430400000,1006,1091,22.897341888175987,3.8212227914483226
1681430400000,1010,1686,21.938315539739026,2.767115916604685
1681430400000,1007,1654,25.68440145102781,4.617749885048841
1681430400000,1018,1111,27.808280828082808,4.135656876546166
1681430400000,1009,1107,27.14814814814815,2.9151976484369455
1681430400000,1003,1073,18.3215284249767,2.3285722125983552
1681430400000,1011,1117,26.235452103849596,6.86583774415003
1681430400000,1005,1080,21.16759259259259,2.7275456578214694
1681430400000,1020,1647,25.8816029143898,5.312339861841931
1681430400000,1015,1088,26.220588235294116,4.0562518493979205
1681430400000,1014,1620,26.50493827160494,5.93498523060906
1681430400000,1000,1107,22.061427280939476,2.4557185708246587
1681430400000,1001,1125,18.21066666666667,1.8376487392559029
1681430400000,1019,1066,28.24953095684803,5.591774376757463
1681430400000,1013,1105,27.153846153846153,5.135965470648913
1681430400000,1012,1057,30.790917691579942,6.3874279908694405
1681430400000,1004,1099,19.78161965423112,2.7682044842168256
1681689600000,1011,1662,25.84055354993983,6.485230219911642
1681689600000,1016,1689,27.303137951450562,5.361684195473817
1681689600000,1003,1642,18.39768574908648,2.401698445637968
1681689600000,1001,1592,18.162688442211056,1.8001367364080614
1681689600000,1004,1669,19.736369083283403,2.7906806302861833
1681689600000,1018,1695,27.91622418879056,4.245011219834881
1681689600000,1006,1661,22.907886815171583,3.9355820344470467
1681689600000,1007,1619,25.767757875231624,4.610370253399654
1681689600000,1009,1622,26.822441430332923,2.806639908905102
1681689600000,1008,1692,29.187352245862883,4.042885451831658
1681689600000,1005,1650,21.14,2.7898799800404115
1681689600000,1000,1641,21.9981718464351,2.4568171166431823
1681689600000,1015,1704,26.261150234741784,4.005628972545069
1681689600000,1002,1670,22.563473053892217,2.5934939160113077
1681689600000,1017,1638,28.342490842490843,5.4911885592521505
1681689600000,1014,1681,26.443188578227247,5.811372904250339
1681689600000,1012,1680,30.735119047619047,6.268549994492089
1681689600000,1020,1642,25.856881851400733,5.363712107592062
1681689600000,1010,1647,21.91499696417729,2.7703104995843653
1681689600000,1013,1644,27.350973236009732,5.692040396055698
1681689600000,1019,1627,27.886908420405653,5.2519315467687795
1681948800000,1001,1628,18.30773955773956,1.8010409359740573
1681948800000,1014,1635,26.46544342507645,5.97132790202197
1681948800000,1007,1614,25.98636926889715,4.7499885947763545
1681948800000,1013,1625,27.22769230769231,5.641044848452141
1681948800000,1005,1673,21.393305439330543,2.9530298927494703
1681948800000,1020,1623,25.83610597658657,5.267017087660515
1681948800000,1008,1634,29.254589963280292,4.048519273512497
1681948800000,1012,1645,30.690577507598785,6.41765725093644
1681948800000,1006,1712,22.977803738317757,3.889925021354742
1681948800000,1002,1661,22.70860927152318,2.6104692300607515
1681948800000,1017,1607,28.29931549471064,5.458962090983323
1681948800000,1010,1648,22.00364077669903,2.7188190517221114
1681948800000,1004,1682,19.860285374554103,2.753245524353445
1681948800000,1009,1635,26.848318042813457,2.8431346437009726
1681948800000,1019,1692,27.96099290780142,5.245251456691209
1681948800000,1011,1653,25.787053841500303,6.399440526448197
1681948800000,1003,1679,18.450268016676592,2.3095210886586885
1681948800000,1016,1647,27.446265938069217,5.459182008885942
1681948800000,1018,1634,27.98653610771114,4.22368038638651
1681948800000,1015,1669,26.163571000599163,4.04189749506305
1681948800000,1000,1651,22.11205330102968,2.3749487723519156
